#=============================================================================#
# Testing: NanoTimeRandom (2022-02-18 09:54)                                  #
#=============================================================================#
#=============================================================================#
# Mac OS X 10.15.7 (x86_64)                                                   #
# java version "17"                                                           #
# Java(TM) SE Runtime Environment (build 17+35-LTS-2724)                      #
# Java HotSpot(TM) 64-Bit Server VM (build 17+35-LTS-2724)                    #
#=============================================================================#
#=============================================================================#
#            dieharder version 3.31.1 Copyright 2003 Robert G. Brown          #
#=============================================================================#
   rng_name    |rands/second|   Seed   |
stdin_input_raw|  2.39e+07  | 729985754|
#=============================================================================#
        test_name   |ntup| tsamples |psamples|  p-value |Assessment
      rgb_lagged_sum|   0|   1000000|     100|0.96049745|  PASSED  
      rgb_lagged_sum|   1|   1000000|     100|0.65054789|  PASSED  
      rgb_lagged_sum|   2|   1000000|     100|0.35926979|  PASSED  
      rgb_lagged_sum|   3|   1000000|     100|0.18083610|  PASSED  
      rgb_lagged_sum|   4|   1000000|     100|0.33053835|  PASSED  
      rgb_lagged_sum|   5|   1000000|     100|0.77806604|  PASSED  
      rgb_lagged_sum|   6|   1000000|     100|0.01871625|  PASSED  
      rgb_lagged_sum|   7|   1000000|     100|0.50123852|  PASSED  
      rgb_lagged_sum|   8|   1000000|     100|0.89562851|  PASSED  
      rgb_lagged_sum|   9|   1000000|     100|0.01458130|  PASSED  
      rgb_lagged_sum|  10|   1000000|     100|0.97589438|  PASSED  
      rgb_lagged_sum|  11|   1000000|     100|0.92101429|  PASSED  
      rgb_lagged_sum|  12|   1000000|     100|0.45037943|  PASSED  
      rgb_lagged_sum|  13|   1000000|     100|0.06537756|  PASSED  
      rgb_lagged_sum|  14|   1000000|     100|0.46016504|  PASSED  
      rgb_lagged_sum|  15|   1000000|     100|0.52595799|  PASSED  
      rgb_lagged_sum|  16|   1000000|     100|0.96009263|  PASSED  
      rgb_lagged_sum|  17|   1000000|     100|0.42297438|  PASSED  
      rgb_lagged_sum|  18|   1000000|     100|0.97236514|  PASSED  
      rgb_lagged_sum|  19|   1000000|     100|0.57944192|  PASSED  
      rgb_lagged_sum|  20|   1000000|     100|0.99867326|   WEAK   
      rgb_lagged_sum|  21|   1000000|     100|0.43577770|  PASSED  
      rgb_lagged_sum|  22|   1000000|     100|0.75433023|  PASSED  
      rgb_lagged_sum|  23|   1000000|     100|0.86681125|  PASSED  
      rgb_lagged_sum|  24|   1000000|     100|0.12713603|  PASSED  
      rgb_lagged_sum|  25|   1000000|     100|0.73055256|  PASSED  
      rgb_lagged_sum|  26|   1000000|     100|0.96623754|  PASSED  
      rgb_lagged_sum|  27|   1000000|     100|0.06991173|  PASSED  
      rgb_lagged_sum|  28|   1000000|     100|0.96446662|  PASSED  
      rgb_lagged_sum|  29|   1000000|     100|0.45364956|  PASSED  
      rgb_lagged_sum|  30|   1000000|     100|0.86787655|  PASSED  
      rgb_lagged_sum|  31|   1000000|     100|0.27064866|  PASSED  
      rgb_lagged_sum|  32|   1000000|     100|0.28163591|  PASSED  
     rgb_kstest_test|   0|     10000|    1000|0.72706906|  PASSED  
     dab_bytedistrib|   0|  51200000|       1|0.92625433|  PASSED  
             dab_dct| 256|     50000|       1|0.30191418|  PASSED  
Preparing to run test 207.  ntuple = 0
        dab_filltree|  32|  15000000|       1|0.46212032|  PASSED  
        dab_filltree|  32|  15000000|       1|0.08852622|  PASSED  
Preparing to run test 208.  ntuple = 0
       dab_filltree2|   0|   5000000|       1|0.69261414|  PASSED  
       dab_filltree2|   1|   5000000|       1|0.54831606|  PASSED  
Preparing to run test 209.  ntuple = 0
        dab_monobit2|  12|  65000000|       1|0.97816932|  PASSED  
#=============================================================================#
# Summary: PASSED=113, WEAK=1, FAILED=0                                       #
#          235.031,094 MB of random data created with 79,102 MB/sec           #
#=============================================================================#
#=============================================================================#
# Runtime: 0:49:31                                                            #
#=============================================================================#
#=============================================================================#
# Testing: L64X256MixRandom (2022-02-18 19:11)                                #
#=============================================================================#
#=============================================================================#
# Mac OS X 10.15.7 (x86_64)                                                   #
# java version "17"                                                           #
# Java(TM) SE Runtime Environment (build 17+35-LTS-2724)                      #
# Java HotSpot(TM) 64-Bit Server VM (build 17+35-LTS-2724)                    #
#=============================================================================#
#=============================================================================#
#            dieharder version 3.31.1 Copyright 2003 Robert G. Brown          #
#=============================================================================#
   rng_name    |rands/second|   Seed   |
stdin_input_raw|  2.39e+07  | 340119430|
#=============================================================================#
        test_name   |ntup| tsamples |psamples|  p-value |Assessment
#=============================================================================#
   diehard_birthdays|   0|       100|     100|0.91974692|  PASSED  
      diehard_operm5|   0|   1000000|     100|0.59856940|  PASSED  
  diehard_rank_32x32|   0|     40000|     100|0.99990675|   WEAK   
    diehard_rank_6x8|   0|    100000|     100|0.46844654|  PASSED  
   diehard_bitstream|   0|   2097152|     100|0.20306219|  PASSED  
        diehard_opso|   0|   2097152|     100|0.51784974|  PASSED  
        diehard_oqso|   0|   2097152|     100|0.82901019|  PASSED  
         diehard_dna|   0|   2097152|     100|0.02529773|  PASSED  
diehard_count_1s_str|   0|    256000|     100|0.87718564|  PASSED  
diehard_count_1s_byt|   0|    256000|     100|0.80172467|  PASSED  
 diehard_parking_lot|   0|     12000|     100|0.35741380|  PASSED  
    diehard_2dsphere|   2|      8000|     100|0.89495506|  PASSED  
    diehard_3dsphere|   3|      4000|     100|0.15203732|  PASSED  
     diehard_squeeze|   0|    100000|     100|0.78474993|  PASSED  
        diehard_sums|   0|       100|     100|0.08959659|  PASSED  
        diehard_runs|   0|    100000|     100|0.43735192|  PASSED  
        diehard_runs|   0|    100000|     100|0.63173631|  PASSED  
       diehard_craps|   0|    200000|     100|0.85308470|  PASSED  
       diehard_craps|   0|    200000|     100|0.61426651|  PASSED  
 marsaglia_tsang_gcd|   0|  10000000|     100|0.97111951|  PASSED  
 marsaglia_tsang_gcd|   0|  10000000|     100|0.55556657|  PASSED  
         sts_monobit|   1|    100000|     100|0.60595160|  PASSED  
            sts_runs|   2|    100000|     100|0.43263700|  PASSED  
          sts_serial|   1|    100000|     100|0.07080708|  PASSED  
          sts_serial|   2|    100000|     100|0.44141651|  PASSED  
          sts_serial|   3|    100000|     100|0.82387018|  PASSED  
          sts_serial|   3|    100000|     100|0.51449220|  PASSED  
          sts_serial|   4|    100000|     100|0.99600063|   WEAK   
          sts_serial|   4|    100000|     100|0.95707805|  PASSED  
          sts_serial|   5|    100000|     100|0.34442192|  PASSED  
          sts_serial|   5|    100000|     100|0.91235903|  PASSED  
          sts_serial|   6|    100000|     100|0.82367316|  PASSED  
          sts_serial|   6|    100000|     100|0.63959093|  PASSED  
          sts_serial|   7|    100000|     100|0.60412236|  PASSED  
          sts_serial|   7|    100000|     100|0.20905355|  PASSED  
          sts_serial|   8|    100000|     100|0.51214905|  PASSED  
          sts_serial|   8|    100000|     100|0.92025520|  PASSED  
          sts_serial|   9|    100000|     100|0.37573423|  PASSED  
          sts_serial|   9|    100000|     100|0.26040880|  PASSED  
          sts_serial|  10|    100000|     100|0.47853422|  PASSED  
          sts_serial|  10|    100000|     100|0.44395301|  PASSED  
          sts_serial|  11|    100000|     100|0.18603012|  PASSED  
          sts_serial|  11|    100000|     100|0.09595009|  PASSED  
          sts_serial|  12|    100000|     100|0.29664720|  PASSED  
          sts_serial|  12|    100000|     100|0.99963149|   WEAK   
          sts_serial|  13|    100000|     100|0.59828461|  PASSED  
          sts_serial|  13|    100000|     100|0.75139856|  PASSED  
          sts_serial|  14|    100000|     100|0.58401146|  PASSED  
          sts_serial|  14|    100000|     100|0.98799304|  PASSED  
          sts_serial|  15|    100000|     100|0.42356870|  PASSED  
          sts_serial|  15|    100000|     100|0.24157327|  PASSED  
          sts_serial|  16|    100000|     100|0.20258562|  PASSED  
          sts_serial|  16|    100000|     100|0.96600750|  PASSED  
         rgb_bitdist|   1|    100000|     100|0.96305417|  PASSED  
         rgb_bitdist|   2|    100000|     100|0.70395519|  PASSED  
         rgb_bitdist|   3|    100000|     100|0.80740061|  PASSED  
         rgb_bitdist|   4|    100000|     100|0.03871981|  PASSED  
         rgb_bitdist|   5|    100000|     100|0.43783031|  PASSED  
         rgb_bitdist|   6|    100000|     100|0.98371323|  PASSED  
         rgb_bitdist|   7|    100000|     100|0.23025062|  PASSED  
         rgb_bitdist|   8|    100000|     100|0.33879276|  PASSED  
         rgb_bitdist|   9|    100000|     100|0.58907018|  PASSED  
         rgb_bitdist|  10|    100000|     100|0.88464975|  PASSED  
         rgb_bitdist|  11|    100000|     100|0.55851646|  PASSED  
         rgb_bitdist|  12|    100000|     100|0.92072114|  PASSED  
rgb_minimum_distance|   2|     10000|    1000|0.85505812|  PASSED  
rgb_minimum_distance|   3|     10000|    1000|0.15368059|  PASSED  
rgb_minimum_distance|   4|     10000|    1000|0.82688199|  PASSED  
rgb_minimum_distance|   5|     10000|    1000|0.09639292|  PASSED  
    rgb_permutations|   2|    100000|     100|0.08171703|  PASSED  
    rgb_permutations|   3|    100000|     100|0.45680947|  PASSED  
    rgb_permutations|   4|    100000|     100|0.79602716|  PASSED  
    rgb_permutations|   5|    100000|     100|0.82684842|  PASSED  
      rgb_lagged_sum|   0|   1000000|     100|0.98389713|  PASSED  
      rgb_lagged_sum|   1|   1000000|     100|0.89197482|  PASSED  
      rgb_lagged_sum|   2|   1000000|     100|0.83306098|  PASSED  
      rgb_lagged_sum|   3|   1000000|     100|0.92452338|  PASSED  
      rgb_lagged_sum|   4|   1000000|     100|0.06413703|  PASSED  
      rgb_lagged_sum|   5|   1000000|     100|0.25267822|  PASSED  
      rgb_lagged_sum|   6|   1000000|     100|0.32598805|  PASSED  
      rgb_lagged_sum|   7|   1000000|     100|0.69734402|  PASSED  
      rgb_lagged_sum|   8|   1000000|     100|0.07669993|  PASSED  
      rgb_lagged_sum|   9|   1000000|     100|0.92884315|  PASSED  
      rgb_lagged_sum|  10|   1000000|     100|0.96687880|  PASSED  
      rgb_lagged_sum|  11|   1000000|     100|0.73768417|  PASSED  
      rgb_lagged_sum|  12|   1000000|     100|0.95245862|  PASSED  
      rgb_lagged_sum|  13|   1000000|     100|0.99152326|  PASSED  
      rgb_lagged_sum|  14|   1000000|     100|0.36897179|  PASSED  
      rgb_lagged_sum|  15|   1000000|     100|0.62856745|  PASSED  
      rgb_lagged_sum|  16|   1000000|     100|0.47241110|  PASSED  
      rgb_lagged_sum|  17|   1000000|     100|0.92477921|  PASSED  
      rgb_lagged_sum|  18|   1000000|     100|0.99140389|  PASSED  
      rgb_lagged_sum|  19|   1000000|     100|0.63339875|  PASSED  
      rgb_lagged_sum|  20|   1000000|     100|0.48443736|  PASSED  
      rgb_lagged_sum|  21|   1000000|     100|0.74884417|  PASSED  
      rgb_lagged_sum|  22|   1000000|     100|0.52167622|  PASSED  
      rgb_lagged_sum|  23|   1000000|     100|0.36739495|  PASSED  
      rgb_lagged_sum|  24|   1000000|     100|0.41861241|  PASSED  
      rgb_lagged_sum|  25|   1000000|     100|0.78560605|  PASSED  
      rgb_lagged_sum|  26|   1000000|     100|0.71624259|  PASSED  
      rgb_lagged_sum|  27|   1000000|     100|0.86751842|  PASSED  
      rgb_lagged_sum|  28|   1000000|     100|0.41806540|  PASSED  
      rgb_lagged_sum|  29|   1000000|     100|0.31760895|  PASSED  
      rgb_lagged_sum|  30|   1000000|     100|0.96970566|  PASSED  
      rgb_lagged_sum|  31|   1000000|     100|0.21200689|  PASSED  
      rgb_lagged_sum|  32|   1000000|     100|0.31421557|  PASSED  
     rgb_kstest_test|   0|     10000|    1000|0.96039544|  PASSED  
     dab_bytedistrib|   0|  51200000|       1|0.07639028|  PASSED  
             dab_dct| 256|     50000|       1|0.35941636|  PASSED  
Preparing to run test 207.  ntuple = 0
        dab_filltree|  32|  15000000|       1|0.36754026|  PASSED  
        dab_filltree|  32|  15000000|       1|0.30856824|  PASSED  
Preparing to run test 208.  ntuple = 0
       dab_filltree2|   0|   5000000|       1|0.01206526|  PASSED  
       dab_filltree2|   1|   5000000|       1|0.35889050|  PASSED  
Preparing to run test 209.  ntuple = 0
        dab_monobit2|  12|  65000000|       1|0.06570912|  PASSED  
#=============================================================================#
# Summary: PASSED=111, WEAK=3, FAILED=0                                       #
#          235.031,383 MB of random data created with 79,891 MB/sec           #
#=============================================================================#
#=============================================================================#
# Runtime: 0:49:01                                                            #
#=============================================================================#
